Year,Rank,Name,Birthland,Standingland,Birthyear,Sex,Sire,Dam,Wins,Races,WinPercent,1st,2nd,3rd,WinDistance,Link
2016,63,Gilroy Kate ,IE,IE,2012,f,Hondo Black *,Foxhill Lucky,13,32,40%,13,4,4,480 m,http://www.greyhound-data.com/d?i=2039501
2016,71,Listry Ace ,IE,UK,2012,f,Kinloch Brae *,Hidden Ace,13,41,31%,13,9,8,426 m,http://www.greyhound-data.com/d?i=2130252
2016,79,Tintreach Willy ,IE,IE,2012,m,Makeshift,Tintreach Tiger,13,45,28%,13,2,6,387 m,http://www.greyhound-data.com/d?i=1987343
2016,80,Illseeyouagain ,IE,IE,2012,m,Makeshift,Dear Prudence,13,45,28%,13,7,11,548 m,http://www.greyhound-data.com/d?i=2094040
2016,6,Whitty Tyson ,IE,IE,2013,m,Premier Fantasy,Whitty Annies,18,45,40%,18,8,5,480 m,http://www.greyhound-data.com/d?i=2172656
2016,10,Master Lego ,IE,IE,2013,m,Scolari Me Daddy,Go To Mammy,16,24,66%,16,3,1,335 m,http://www.greyhound-data.com/d?i=2104587
2016,14,Ferryforth Fran ,IE,UK,2013,m,College Causeway,Diegos Lady,16,43,37%,16,7,11,655 m,http://www.greyhound-data.com/d?i=2089937
2016,19,Old Joe Golden ,IU,UK,2013,m,Premier Fantasy,Final Gold,15,31,48%,15,7,1,463 m,http://www.greyhound-data.com/d?i=2131186
2016,20,Gowlane Puma ,IE,IE,2013,m,Skywalker Puma,Eileens Promise,15,33,45%,15,7,3,480 m,http://www.greyhound-data.com/d?i=2149846
2016,21,Highview Moon ,IE,IE,2013,f,Iso Octane,Highview Idol,15,34,44%,15,7,7,435 m,http://www.greyhound-data.com/d?i=2099905
2016,23,Dance Costa ,IE,IE,2013,m,Hondo Black *,Helens Treasure,15,39,38%,15,9,2,353 m,http://www.greyhound-data.com/d?i=2157701
2016,25,Whitty Orjay ,IE,IE,2013,m,Kinloch Brae *,Whitty Lisa,15,44,34%,15,10,3,481 m,http://www.greyhound-data.com/d?i=2172653
2016,28,Tagalong Clio ,IE,IE,2013,f,Ardera Power,Ko Phi Phi,15,58,25%,15,7,13,320 m,http://www.greyhound-data.com/d?i=2106441
2016,30,Borwick Paradise ,IU,UK,2013,f,Royal Impact *,Paradise Serena,15,63,23%,15,3,6,400 m,http://www.greyhound-data.com/d?i=2136888
2016,31,Ballymac Bigmike ,IE,IE,2013,m,Tyrur Big Mike,Ballymac Scarlet,14,19,73%,14,2,0,325 m,http://www.greyhound-data.com/d?i=2130509
2016,40,Eleveneightfifty ,IE,IE,2013,f,Shaneboy Lee,Rushin Kate,14,39,35%,14,5,7,368 m,http://www.greyhound-data.com/d?i=2147852
2016,41,Rorys Way ,IE,UK,2013,m,Droopys Scolari,Ardrine Lunar,14,41,34%,14,10,5,448 m,http://www.greyhound-data.com/d?i=2092817
2016,45,Hot Buns ,IE,IE,2013,f,Droopys Maldini,Snowdrop Girl,14,48,29%,14,4,13,498 m,http://www.greyhound-data.com/d?i=2141405
2016,48,Tagalong Tammy ,IU,UK,2013,f,Archaton Pine,Ardera Tammy,14,54,25%,14,18,16,238 m,http://www.greyhound-data.com/d?i=2140205
2016,50,Nods Blue Boy ,UK,UK,2013,m,Blackstone Gene,Spinkys Nod,14,62,22%,14,10,6,515 m,http://www.greyhound-data.com/d?i=2092811
2016,52,Droopys Buick ,IE,UK,2013,m,Yeah Man,Droopys Hilda,13,19,68%,13,1,2,492 m,http://www.greyhound-data.com/d?i=2146615
2016,57,Billys Hooter ,IE,IE,2013,m,Shaneboy Lee,Kranky Rosaleen,13,30,43%,13,5,3,462 m,http://www.greyhound-data.com/d?i=2161105
2016,58,El Gato ,IE,IE,2013,m,Kinloch Brae *,Droopys Cher,13,31,41%,13,7,5,500 m,http://www.greyhound-data.com/d?i=2150185
2016,65,Tagalong Roy ,IE,IE,2013,m,Melodys Royal,Rathbally Spot,13,35,37%,13,12,5,522 m,http://www.greyhound-data.com/d?i=2150179
2016,66,Cloncunny Ardera ,IU,UK,2013,m,Hondo Black *,Ardera Tara,13,36,36%,13,11,4,270 m,http://www.greyhound-data.com/d?i=2140204
2016,68,Sallows Ford ,UK,UK,2013,m,Melodys Royal,Forge Road,13,38,34%,13,12,5,490 m,http://www.greyhound-data.com/d?i=2132847
2016,69,Incidental ,IE,IE,2013,f,Ace Hi Rumble *,Linger Awhile,13,39,33%,13,5,6,312 m,http://www.greyhound-data.com/d?i=2143472
2016,72,Lenson Santi ,IE,IE,2013,m,Tullymurry Act,Jaytee Dancer,13,41,31%,13,8,9,425 m,http://www.greyhound-data.com/d?i=2160369
2016,76,Droopys Pumpkin ,IU,UK,2013,f,Barefoot Bolt,Exiles Pride,13,42,30%,13,7,5,606 m,http://www.greyhound-data.com/d?i=2131273
2016,87,Unleashthenight ,IU,UK,2013,m,Tubbertelly Dubh,Shelbourne Miss,13,51,25%,13,4,9,478 m,http://www.greyhound-data.com/d?i=2097213
2016,88,Cutters Impact ,IE,IE,2013,m,Royal Impact *,Rackethall Diva,13,52,25%,13,7,5,515 m,http://www.greyhound-data.com/d?i=2145307
2016,89,Ballistic Kid ,IU,UK,2013,m,Rumble Impact *,Ballistic Miss,13,53,24%,13,3,13,537 m,http://www.greyhound-data.com/d?i=2078985
2016,90,Boots of Pride ,UK,UK,2013,f,Uncle Eoin,Ardmayle Proud,13,53,24%,13,6,10,380 m,http://www.greyhound-data.com/d?i=2130294
2016,93,Kodiva Grain ,IE,UK,2013,m,Forest Master,Affleck Boswell,13,58,22%,13,12,10,306 m,http://www.greyhound-data.com/d?i=2172333
2016,94,Drumna Gin ,IE,IE,2013,m,Droopys Scolari,Drumna Tink,13,59,22%,13,13,9,480 m,http://www.greyhound-data.com/d?i=2093011
2016,95,Wi Fi ,IE,IE,2013,f,Royal Impact *,Vickis Dream,13,60,21%,13,10,11,558 m,http://www.greyhound-data.com/d?i=2141501
2016,96,Blackrose June ,IU,UK,2013,f,Droopys Cain,Dromana Linda,12,25,48%,12,3,2,461 m,http://www.greyhound-data.com/d?i=2169515
2016,97,Boolamore ,IE,IE,2013,m,Everlast Lee,Langan Blocks,12,30,40%,12,9,6,514 m,http://www.greyhound-data.com/d?i=2151206
2016,98,Fernhall Rose ,IU,UK,2013,f,Vans Escalade *,Home Melody,12,31,38%,12,4,7,463 m,http://www.greyhound-data.com/d?i=2075949
2016,1,Razldazl Raidio ,IE,UK,2014,m,Razldazl Rioga,Razldazl Marilyn,20,29,68%,20,3,1,460 m,http://www.greyhound-data.com/d?i=2156279
2016,2,Stonepark Mo ,IE,IE,2014,f,Ace Hi Rumble *,Adored,20,40,50%,20,8,3,342 m,http://www.greyhound-data.com/d?i=2181332
2016,4,Banabane ,IE,IE,2014,f,Droopys Scolari,Ballymac Razl,19,36,52%,19,5,5,507 m,http://www.greyhound-data.com/d?i=2148184
2016,5,Rubys Rascal ,IE,IE,2014,m,Razldazl George *,Swift Eva,18,35,51%,18,6,4,589 m,http://www.greyhound-data.com/d?i=2146860
2016,9,Swift Darius ,IE,IE,2014,m,Kinloch Brae *,Swift Venom,17,54,31%,17,7,11,448 m,http://www.greyhound-data.com/d?i=2147077
2016,11,Riverside Oscar ,IE,IE,2014,m,Knockglass Billy,Forrachmore,16,30,53%,16,8,4,470 m,http://www.greyhound-data.com/d?i=2178788
2016,12,Lemon Diamond ,IU,UK,2014,f,Ja Mann,Lemon Mel,16,33,48%,16,8,2,304 m,http://www.greyhound-data.com/d?i=2215657
2016,13,Badabing ,UK,UK,2014,m,Kinloch Brae *,Ardrine Lunar,16,42,38%,16,7,7,489 m,http://www.greyhound-data.com/d?i=2185940
2016,15,Itsur Geezer ,IE,UK,2014,m,Vans Escalade *,Park Perry,16,49,32%,16,9,3,400 m,http://www.greyhound-data.com/d?i=2177772
2016,16,Aulton Jet ,IE,IE,2014,m,Droopys Jet,Heathlawn Flame,15,18,83%,15,1,0,344 m,http://www.greyhound-data.com/d?i=2181518
2016,17,Roswell Romanov ,IE,UK,2014,m,Quail Hollow,Kranky Leona,15,28,53%,15,6,4,556 m,http://www.greyhound-data.com/d?i=2194384
2016,22,Groveshill Turbo ,IE,IE,2014,f,Hondo Black *,Fane Blur,15,38,39%,15,3,4,481 m,http://www.greyhound-data.com/d?i=2180191
2016,24,Tynwald Kepper ,IU,UK,2014,m,Droopys Jet,Bish Bash Bosh,15,40,37%,15,6,4,500 m,http://www.greyhound-data.com/d?i=2190205
2016,26,Ballymac Jack ,IE,UK,2014,m,Cashen Legend,Miss Mitsy,15,46,32%,15,8,10,444 m,http://www.greyhound-data.com/d?i=2178048
2016,27,Winker Harold ,IU,UK,2014,m,Leeview Jet,Erics Lass,15,46,32%,15,8,7,509 m,http://www.greyhound-data.com/d?i=2178053
2016,29,El Nevada ,IE,IE,2014,m,Droopys Scolari,Whoopsadaisy,15,60,25%,15,12,6,400 m,http://www.greyhound-data.com/d?i=2181663
2016,32,Droopys Trapeze ,IE,UK,2014,m,Tullymurry Act,Droopys Blossom,14,23,60%,14,3,3,469 m,http://www.greyhound-data.com/d?i=2194508
2016,33,Abbeyville Lily ,IE,IE,2014,f,Abbeyville Tipp,Abbeyville Perl,14,26,53%,14,2,2,481 m,http://www.greyhound-data.com/d?i=2184340
2016,34,Ballinakil Clare ,IE,IE,2014,f,Kinloch Brae *,Cabra Smokey,14,28,50%,14,2,3,484 m,http://www.greyhound-data.com/d?i=2185560
2016,35,Sidarian Pearl ,IE,IE,2014,f,Vans Escalade *,Rockburst Pearl,14,29,48%,14,6,3,489 m,http://www.greyhound-data.com/d?i=2204104
2016,37,Boynepark Turbo ,IE,IE,2014,m,Droopys Scolari,Timeless Diamond,14,38,36%,14,5,4,480 m,http://www.greyhound-data.com/d?i=2197790
2016,38,Ela Ela Genie ,IE,UK,2014,m,Brett Lee,Ballymac Eugenie,14,39,35%,14,11,8,283 m,http://www.greyhound-data.com/d?i=2161741
2016,42,Borntobefast ,IU,UK,2014,f,Crash *,Cornamaddy Daisy,14,44,31%,14,10,5,480 m,http://www.greyhound-data.com/d?i=2188134
2016,43,Blackrose Seve ,IU,UK,2014,m,Kinloch Brae *,Fairhill Lady,14,46,30%,14,16,5,425 m,http://www.greyhound-data.com/d?i=2162531
2016,44,Rachaels Gem ,IU,UK,2014,f,Wise Thought,Home Ann,14,47,29%,14,11,13,364 m,http://www.greyhound-data.com/d?i=2202851
2016,47,Melodys Flash ,IU,UK,2014,m,Razldazl George *,Change of Heart,14,52,26%,14,10,11,467 m,http://www.greyhound-data.com/d?i=2175156
2016,51,Clares Rocket ,IE,IE,2014,m,Confident Rankin,Lemon Madrid,13,18,72%,13,3,0,483 m,http://www.greyhound-data.com/d?i=2181535
2016,55,Tynwald Baz ,IE,UK,2014,m,Droopys Jet,Bish Bash Bosh,13,28,46%,13,5,3,445 m,http://www.greyhound-data.com/d?i=2197525
2016,56,Mac Foiche ,IU,UK,2014,m,Ballymac Vic,Waspinajar,13,30,43%,13,11,4,281 m,http://www.greyhound-data.com/d?i=2161778
2016,60,Talltrees Lady ,IE,UK,2014,f,Ja Mann,Lemon Mel,13,31,41%,13,8,3,347 m,http://www.greyhound-data.com/d?i=2189956
2016,61,Witches Spirit ,IE,IE,2014,f,Moral Duty,Ted Set Go,13,31,41%,13,3,8,465 m,http://www.greyhound-data.com/d?i=2149480
2016,62,Mexican Peso ,IE,UK,2014,m,Kinloch Brae *,Trionas Soprano,13,32,40%,13,5,5,584 m,http://www.greyhound-data.com/d?i=2186151
2016,64,Westwell Splanc ,IU,UK,2014,f,Ninja Jamie,Skinny Genes,13,34,38%,13,5,7,480 m,http://www.greyhound-data.com/d?i=2183654
2016,70,Frisby Fernando ,IU,UK,2014,m,Craan Fleece,Biddy Duffys,13,40,32%,13,7,7,435 m,http://www.greyhound-data.com/d?i=2194523
2016,73,Toystory Jenny ,IU,UK,2014,f,Quail Hollow,Chubbys Cancuin,13,41,31%,13,7,10,480 m,http://www.greyhound-data.com/d?i=2179128
2016,75,Droopys Sandiego ,IU,UK,2014,m,Droopys Scolari,Droopys Loner,13,42,30%,13,7,5,381 m,http://www.greyhound-data.com/d?i=2193186
2016,77,Fridays Wispa ,IE,UK,2014,m,Kinloch Brae *,Fridays Twirl,13,43,30%,13,3,6,418 m,http://www.greyhound-data.com/d?i=2176689
2016,78,Romeo Network ,UK,UK,2014,m,Head Bound,Fabulous Betsy,13,43,30%,13,4,7,496 m,http://www.greyhound-data.com/d?i=2148311
2016,81,Spiderman ,IU,UK,2014,m,Razldazl Jayfkay,Lets Do This,13,47,27%,13,9,5,285 m,http://www.greyhound-data.com/d?i=2185944
2016,82,Beccas Rose ,IU,UK,2014,f,Central City,Kielduff West,13,47,27%,13,4,1,480 m,http://www.greyhound-data.com/d?i=2190210
2016,83,Haggswoodstripes ,IU,UK,2014,m,Montos Mark,Wonder Girl,13,47,27%,13,12,4,500 m,http://www.greyhound-data.com/d?i=2186183
2016,84,Grangeview Mist ,IE,IE,2014,f,David Bale *,Portumna Ash,13,48,27%,13,5,11,480 m,http://www.greyhound-data.com/d?i=2181950
2016,85,Piemans Rocket ,IE,UK,2014,m,Droopys Scolari,Express Buster,13,49,26%,13,4,12,400 m,http://www.greyhound-data.com/d?i=2191855
2016,86,Kildare Acer ,IU,UK,2014,m,Ace Hi Rumble *,Kildare Linnett,13,49,26%,13,6,9,500 m,http://www.greyhound-data.com/d?i=2159061
2016,92,Wonkers Nod ,IU,UK,2014,m,Slip the Lark,Spinkys Nod,13,56,23%,13,5,3,515 m,http://www.greyhound-data.com/d?i=2184560
2016,100,Gurtnacrehy Sean ,IE,IE,2014,m,Razldazl Jayfkay,Gurtnacrehy Ruth,12,45,26%,12,8,6,470 m,http://www.greyhound-data.com/d?i=2185770
2016,18,Westmead Rossi ,UK,,2013,m,Coolavanny Bert,Westmead Sula,15,30,50%,15,6,3,457 m,http://www.greyhound-data.com/d?i=2128935
2016,59,Steponitstacey ,IE,,2014,f,Elite State,Faithful Laura,13,31,41%,13,4,2,587 m,http://www.greyhound-data.com/d?i=2155745
2016,67,Crackaway Drama ,IE,,2013,m,Premier Fantasy,Strawberry Lass,13,36,36%,13,3,7,497 m,http://www.greyhound-data.com/d?i=2078379
2016,74,High Hill Beauty ,IU,,2012,m,Makeshift,Honcho Catunda,13,42,30%,13,9,5,480 m,http://www.greyhound-data.com/d?i=2082486
2016,91,Brickhill Jacksy ,IE,,2013,f,Head Bound,Jokeisonme,13,54,24%,13,9,7,515 m,http://www.greyhound-data.com/d?i=2089537
2016,99,Good Lad Paddy ,IE,,2014,m,Leeview Jet,Mall Fin,12,40,30%,12,3,6,500 m,http://www.greyhound-data.com/d?i=2168098
2017,13,Calco Flyer ,UK,UK,2012,m,Blonde Snapper,Blonde Fern,15,31,48%,15,6,3,417 m,http://www.greyhound-data.com/d?i=2039054
2017,19,Elijahs Dream ,IE,UK,2012,f,Broadacres Turbo,Mogeela Danni,15,45,33%,15,4,5,285 m,http://www.greyhound-data.com/d?i=2052540
2017,32,Do It for Twiggy ,IU,UK,2012,m,Droopys Scolari,Rackethall Holly,14,35,40%,14,7,7,490 m,http://www.greyhound-data.com/d?i=2036099
2017,67,Strides Marilyn ,IE,UK,2012,f,Makeshift,Marilyn Mal,13,52,25%,13,10,5,500 m,http://www.greyhound-data.com/d?i=2022957
2017,4,Clondoty Alex ,IE,UK,2013,m,Razldazl Jayfkay,Castlehill Alex,18,32,56%,18,8,2,409 m,http://www.greyhound-data.com/d?i=2105466
2017,11,Kodiva Grain ,IE,UK,2013,m,Forest Master,Affleck Boswell,16,56,28%,16,13,9,293 m,http://www.greyhound-data.com/d?i=2172333
2017,51,Shutthe Backdoor ,IE,IE,2013,m,Droopys Scolari,Give Some More,13,35,37%,13,5,6,470 m,http://www.greyhound-data.com/d?i=2141872
2017,62,Awayday Rock ,UK,UK,2013,m,Crown Rover,Devastator,13,44,29%,13,4,6,500 m,http://www.greyhound-data.com/d?i=2092068
2017,73,Hiya Butt ,IE,UK,2013,m,Hondo Black *,Hather for Pat,12,22,54%,12,5,3,387 m,http://www.greyhound-data.com/d?i=2188398
2017,83,Shaneboy Freddie ,IE,IE,2013,m,Oaks Road,Shaneboy Sophia,12,34,35%,12,4,7,493 m,http://www.greyhound-data.com/d?i=2145967
2017,1,Razldazl Raidio ,IE,UK,2014,m,Razldazl Rioga,Razldazl Marilyn,22,31,70%,22,4,2,467 m,http://www.greyhound-data.com/d?i=2156279
2017,2,Shlowdown Sally ,IU,UK,2014,f,Confident Rankin,Roll On Rover,20,44,45%,20,7,3,270 m,http://www.greyhound-data.com/d?i=2212317
2017,3,Roswell Romanov ,IE,UK,2014,m,Quail Hollow,Kranky Leona,19,33,57%,19,8,2,561 m,http://www.greyhound-data.com/d?i=2194384
2017,5,Rubys Rascal ,IE,IE,2014,m,Razldazl George *,Swift Eva,17,43,39%,17,12,6,671 m,http://www.greyhound-data.com/d?i=2146860
2017,10,Bevs Bandit ,IE,UK,2014,m,Romeo Recruit,Silent Show,16,52,30%,16,9,12,400 m,http://www.greyhound-data.com/d?i=2169511
2017,14,Karlow Turbo ,IE,IE,2014,m,Kinloch Brae *,China Doll,15,33,45%,15,3,4,706 m,http://www.greyhound-data.com/d?i=2215393
2017,15,Corrin Mall ,IE,IE,2014,m,Mall Brandy,Corrin Queen,15,34,44%,15,4,8,453 m,http://www.greyhound-data.com/d?i=2212422
2017,16,Stonepark Mo ,IE,IE,2014,f,Ace Hi Rumble *,Adored,15,34,44%,15,3,8,344 m,http://www.greyhound-data.com/d?i=2181332
2017,17,Ballybee Charlie ,IE,IE,2014,m,Cashen Legend,Bayside Gismo,15,39,38%,15,9,3,644 m,http://www.greyhound-data.com/d?i=2215144
2017,18,Master Kelly ,IU,UK,2014,m,Forest Master,Light Foot Molly,15,39,38%,15,4,8,536 m,http://www.greyhound-data.com/d?i=2200259
2017,22,Chopchop Aveline ,IE,UK,2014,f,Aero Majestic,Ballydorgan Lass,15,49,30%,15,7,6,400 m,http://www.greyhound-data.com/d?i=2218148
2017,23,Underground Dean ,IU,UK,2014,m,Ninja Jamie,Skinny Genes,15,51,29%,15,6,10,411 m,http://www.greyhound-data.com/d?i=2216668
2017,26,Candlelight Fire ,IU,UK,2014,m,Ballymac Vic,Droopys Peaches,14,25,56%,14,4,3,492 m,http://www.greyhound-data.com/d?i=2168248
2017,28,Lemon Diamond ,IU,UK,2014,f,Ja Mann,Lemon Mel,14,28,50%,14,6,1,238 m,http://www.greyhound-data.com/d?i=2215657
2017,30,Jims Chance ,IE,IE,2014,m,Timor Blue,Cornamaddy Queen,14,31,45%,14,4,3,460 m,http://www.greyhound-data.com/d?i=2202571
2017,34,Kit and Kabudel ,IE,IE,2014,m,Kinloch Brae *,Quilty Sadie,14,40,35%,14,8,2,462 m,http://www.greyhound-data.com/d?i=2203873
2017,35,Sandyhill Diana ,IE,IE,2014,f,Vans Escalade *,Sandyhill Smurf,14,40,35%,14,10,4,564 m,http://www.greyhound-data.com/d?i=2202643
2017,38,Tynwald Kizi ,IE,IE,2014,m,Droopys Jet,Bish Bash Bosh,14,46,30%,14,7,7,495 m,http://www.greyhound-data.com/d?i=2204790
2017,39,Mallogs Legend ,IE,IE,2014,m,Cashen Legend,Hondo Penny,14,47,29%,14,5,10,492 m,http://www.greyhound-data.com/d?i=2203918
2017,41,Leigh Vicky ,IE,IE,2014,f,Ballymac Vic,Leigh Fancy,14,51,27%,14,13,8,553 m,http://www.greyhound-data.com/d?i=2209861
2017,46,Coolronan Nutjob ,IE,IE,2014,m,Romeo Recruit,Coolronan Ruby,13,28,46%,13,5,3,467 m,http://www.greyhound-data.com/d?i=2196972
2017,47,Geelo Brenny ,IE,IE,2014,f,Cashen Legend,Boher Lass,13,28,46%,13,3,3,496 m,http://www.greyhound-data.com/d?i=2141597
2017,48,Lisnastrane Gold ,IE,IE,2014,m,Sparta Maestro,Sheeraghs Scamp,13,31,41%,13,7,4,485 m,http://www.greyhound-data.com/d?i=2207894
2017,52,Droopys Jester ,IE,UK,2014,f,Aero Majestic,Droopys Hilda,13,35,37%,13,8,6,483 m,http://www.greyhound-data.com/d?i=2227268
2017,53,Cotton Pants ,IE,IE,2014,m,Lenson Bolt,Fairly Cloudy,13,36,36%,13,16,3,361 m,http://www.greyhound-data.com/d?i=2216997
2017,55,Sign On Garfiney ,IE,IE,2014,m,Razldazl Rioga,Ruby Cu,13,39,33%,13,8,7,480 m,http://www.greyhound-data.com/d?i=2205111
2017,58,Jumeirah Maximus ,IE,IE,2014,m,Kinloch Brae *,Jumeirah Duchess,13,42,30%,13,10,6,281 m,http://www.greyhound-data.com/d?i=2217505
2017,59,Dark Recruit ,IU,UK,2014,m,Romeo Recruit,Borna Gem,13,43,30%,13,9,13,386 m,http://www.greyhound-data.com/d?i=2219300
2017,60,Nans Land ,IU,UK,2014,f,Tubbertelly Dubh,Hushed Cheer,13,43,30%,13,4,9,421 m,http://www.greyhound-data.com/d?i=2212324
2017,61,Forelackadeliver ,IE,IE,2014,m,Godsend *,Walnut Dash,13,44,29%,13,6,7,448 m,http://www.greyhound-data.com/d?i=2212543
2017,63,Alfies Prince ,UK,UK,2014,m,Droopys Alfie,Geneva Socks,13,46,28%,13,15,6,498 m,http://www.greyhound-data.com/d?i=2123564
2017,64,Good Start ,IU,UK,2014,m,Tullymurry Act,Dustbin,13,46,28%,13,9,10,291 m,http://www.greyhound-data.com/d?i=2237267
2017,65,Broomwell Joker ,IU,UK,2014,m,Farley Turbo,Bawna Sapphire,13,48,27%,13,6,3,486 m,http://www.greyhound-data.com/d?i=2216685
2017,66,Droopys Quip ,IU,UK,2014,f,Blackstone Gene,Droopys Quinta,13,48,27%,13,5,4,515 m,http://www.greyhound-data.com/d?i=2216661
2017,69,Romeo Hero ,UK,UK,2014,m,Vans Escalade *,Fabulous Life,13,56,23%,13,5,15,406 m,http://www.greyhound-data.com/d?i=2179129
2017,70,Lismadine Dream ,IE,UK,2014,f,Kinloch Brae *,Swift Babe,13,57,22%,13,4,9,400 m,http://www.greyhound-data.com/d?i=2185990
2017,74,Lemon Pete ,IE,IE,2014,m,Ja Mann,Lemon Mel,12,22,54%,12,1,6,485 m,http://www.greyhound-data.com/d?i=2214386
2017,78,Kehoe Speaking ,IE,UK,2014,m,Scolari Me Daddy,Campo Viejo,12,27,44%,12,2,3,268 m,http://www.greyhound-data.com/d?i=2178610
2017,81,Savana Donie ,IE,UK,2014,m,Ballymac Vic,Blackwater Bride,12,31,38%,12,6,4,466 m,http://www.greyhound-data.com/d?i=2197533
2017,82,Yahoo Benny ,IU,UK,2014,f,Mall Brandy,Calzaghe Pearl,12,32,37%,12,6,6,461 m,http://www.greyhound-data.com/d?i=2189417
2017,85,Pipeys Dream ,IU,UK,2014,f,Killahan Phanter,Archaton Queen,12,36,33%,12,5,4,450 m,http://www.greyhound-data.com/d?i=2219298
2017,87,Scarletts Boy ,IE,IE,2014,m,Kinloch Brae *,Very Precious,12,38,31%,12,6,6,400 m,http://www.greyhound-data.com/d?i=2180940
2017,89,Crooks Monte ,IE,UK,2014,m,Godsend *,Highview Coast,12,41,29%,12,10,6,462 m,http://www.greyhound-data.com/d?i=2212432
2017,90,Headwire Spike ,IE,IE,2014,m,Hondo Black *,Minister Hill,12,41,29%,12,5,5,532 m,http://www.greyhound-data.com/d?i=2204990
2017,91,Walk the Talk ,IE,UK,2014,m,Vans Escalade *,Bling Bling Plum,12,41,29%,12,9,6,254 m,http://www.greyhound-data.com/d?i=2216698
2017,93,Buffalo Blonde ,IE,UK,2014,m,Razldazl George *,Swift Tequilla,12,42,28%,12,13,3,496 m,http://www.greyhound-data.com/d?i=2224694
2017,94,Phat Buddy ,IE,UK,2014,m,Stunning Buddy,Stunning Tina,12,42,28%,12,4,8,513 m,http://www.greyhound-data.com/d?i=2224953
2017,95,Cappoquin Jack ,IE,UK,2014,m,Top Honcho *,Swift Vicki,12,45,26%,12,11,11,498 m,http://www.greyhound-data.com/d?i=2203427
2017,98,So Flamboyant ,IU,UK,2014,f,Mall Brandy,Vatican Marnie,12,50,24%,12,9,7,462 m,http://www.greyhound-data.com/d?i=2200947
2017,99,Gracious Lad ,IU,UK,2014,m,Roxholme Bully,Ballymac Mighty,12,52,23%,12,15,7,400 m,http://www.greyhound-data.com/d?i=2218696
2017,100,Razmataz Dazl ,IE,IE,2014,m,Razldazl Jayfkay,Tromora Dot,11,50,22%,11,8,12,380 m,http://www.greyhound-data.com/d?i=2216598
2017,6,King Elvis ,IU,UK,2015,m,Tullymurry Act,Skate On,16,23,69%,16,5,1,450 m,http://www.greyhound-data.com/d?i=2259636
2017,9,Swift Century ,IE,IE,2015,f,Kinloch Brae *,Zaras Princess,16,40,40%,16,5,6,486 m,http://www.greyhound-data.com/d?i=2221312
2017,12,Donation ,IE,IE,2015,f,Droopys Cain,Delightful Flyer,15,22,68%,15,1,2,502 m,http://www.greyhound-data.com/d?i=2253939
2017,20,Angie Knows Best ,IU,UK,2015,f,Wise Thought,Benghazi Babe,15,47,31%,15,4,10,462 m,http://www.greyhound-data.com/d?i=2236114
2017,21,Bossy Wade ,IE,UK,2015,m,SH Avatar,Swift Naomi,15,48,31%,15,10,3,400 m,http://www.greyhound-data.com/d?i=2232701
2017,24,Ajlo Bona Fido ,IE,UK,2015,f,Zero Ten,Allen Buttercup,15,63,23%,15,14,10,400 m,http://www.greyhound-data.com/d?i=2248685
2017,25,Dropzone ,IE,IE,2015,m,SH Avatar,Bonus,14,23,60%,14,5,3,491 m,http://www.greyhound-data.com/d?i=2245683
2017,27,Droopys Gold ,IU,UK,2015,m,Loughteen Blanco,Droopys Force,14,26,53%,14,5,4,497 m,http://www.greyhound-data.com/d?i=2255227
2017,29,Newlawn Adam ,IE,IE,2015,m,Ballymac Vic,Gurrane Princess,14,30,46%,14,2,2,385 m,http://www.greyhound-data.com/d?i=2240910
2017,31,Boomtown Actor ,IE,IE,2015,m,Tullymurry Act,Boomtown Exile,14,32,43%,14,9,6,495 m,http://www.greyhound-data.com/d?i=2235603
2017,33,Ninnys Mazda ,IE,IE,2015,f,Droopys Scolari,Emers Lassie,14,40,35%,14,7,6,481 m,http://www.greyhound-data.com/d?i=2243500
2017,36,Salacres Kearni ,IE,UK,2015,m,Superior Product *,Tomeli Expert,14,44,31%,14,4,9,500 m,http://www.greyhound-data.com/d?i=2245958
2017,37,Pukka Bullet ,IU,UK,2015,m,Razldazl Jayfkay,Colorado Lauren,14,44,31%,14,13,8,306 m,http://www.greyhound-data.com/d?i=2247929
2017,40,Kelva Pennie ,IU,UK,2015,f,Fear Haribo,Musical Lopez,14,50,28%,14,9,8,380 m,http://www.greyhound-data.com/d?i=2232859
2017,42,Step In Front ,IU,UK,2015,f,Paradise Madison,Droopys Thrill,14,53,26%,14,13,6,515 m,http://www.greyhound-data.com/d?i=2233407
2017,43,Chopchop Hope ,IU,UK,2015,f,Ballymac Vic,Auntie,13,23,56%,13,5,3,358 m,http://www.greyhound-data.com/d?i=2267930
2017,44,Away Shelly ,IE,IE,2015,f,Droopys Jet,Danielles Shelly,13,24,54%,13,5,0,477 m,http://www.greyhound-data.com/d?i=2216463
2017,45,Springberry Blue ,IU,UK,2015,f,Droopys Jet,Fandango,13,26,50%,13,3,2,452 m,http://www.greyhound-data.com/d?i=2261360
2017,49,Astra Vic ,IU,UK,2015,m,Ballymac Vic,Lowroad Joy,13,31,41%,13,4,2,462 m,http://www.greyhound-data.com/d?i=2241103
2017,50,Westmead Chief ,IU,UK,2015,m,Coolavanny Bert,Westmead Sula,13,33,39%,13,2,11,419 m,http://www.greyhound-data.com/d?i=2255311
